,agw_id,birth_date,education,election_list,first_name,gender,id,last_name,list_won,party,picture,profile_url,top_id
145,f38edddc-7008-4dcd-8365-66a3edc0627d,1976-10-20,Diplom-Volkswirt,Landesliste Baden-Württemberg,Martin,male,143,Rosemann,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241486/Hochformat__2x3/177/265/d267a4ae4af10facae19259749cc174/UX/rosemann_martin_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-martin-rosemann-0,
146,,1957-09-24,Bürgermeister a. D.,,Lothar,male,144,Riebsamen,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241498/Hochformat__2x3/177/265/53389ca55b7d7f36d360465af70ad14f/ux/riebsamen_lothar_gross.jpg,https://www.abgeordnetenwatch.de/profile/lothar-riebsamen/archive/214903,
147,,1960-04-13,Selbstständiger Landwirt,,Josef,male,145,Rief,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241520/Hochformat__2x3/177/265/b37a237101b96565cac173e25d9c9344/lL/rief_josef_gross.jpg,https://www.abgeordnetenwatch.de/profile/josef-rief/archive/214901,
148,b374691b-ddd5-4c4c-a478-dc15126ccab5,1962-12-24,Elektromeister in der Energiewirtschaft,Landesliste Nordrhein-Westfalen,Andreas,male,146,Rimkus,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241900/Hochformat__2x3/177/265/d9c1a70a7953283c5708afa6363fc940/Bx/rimkus_andreas_gross.jpg,https://www.abgeordnetenwatch.de/profile/andreas-rimkus-0,
149,,1965-01-07,Metzgermeister,,Alois,male,147,Rainer,true,CSU,http://www.bundestag.de/blueprint/servlet/image/241502/Hochformat__2x3/177/265/80820388a34dff69cc321ee3dfa4dae4/Pj/rainer_alois_gross.jpg,https://www.abgeordnetenwatch.de/profile/alois-rainer-0,
150,b374691b-ddd5-4c4c-a478-dc15126ccab5,1974-11-01,Studienrätin,Landesliste Nordrhein-Westfalen,Kerstin,female,148,Radomski,false,CDU,http://www.bundestag.de/blueprint/servlet/image/242068/Hochformat__2x3/177/265/85a8334e32fd1efde1a3025fb5495932/NU/radomski_kerstin_gross.jpg,https://www.abgeordnetenwatch.de/profile/kerstin-radomski/archive/214666,
151,f38edddc-7008-4dcd-8365-66a3edc0627d,1959-03-02,Fachanwalt für Arbeitsrecht,Landesliste Baden-Württemberg,Richard,male,149,Pitterle,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241444/Hochformat__2x3/177/265/b84c9157c865c3247ae19e5c5dbab5cc/yt/pitterle_richard_gross.jpg,https://www.abgeordnetenwatch.de/profile/richard-pitterle/archive/215659,
152,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1962-03-14,Glasermeister,Landesliste Niedersachsen,Eckhard,male,150,Pols,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241468/Hochformat__2x3/177/265/5bd194f68c5642ea7d910fef9daf0d49/EB/pols_eckhard_gross.jpg,https://www.abgeordnetenwatch.de/profile/eckhard-pols/archive/214525,
153,353fc716-0dfd-41e5-a1ed-43ce20d85aae,1981-05-27,Diplom-Kaufmann,Landesliste Bayern,Florian,male,151,Post,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241882/Hochformat__2x3/177/265/d850bfa9a87ef298d576b39256d29420/hD/post_florian_gross.jpg,https://www.abgeordnetenwatch.de/profile/florian-post/archive/216945,
154,b374691b-ddd5-4c4c-a478-dc15126ccab5,1959-05-02,Diplom-Soziologe,Landesliste Nordrhein-Westfalen,Achim,male,152,Post,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241440/Hochformat__2x3/177/265/ee8a7dc2b26a3d8a47e48999a8402f03/VW/post_achim_gross.jpg,https://www.abgeordnetenwatch.de/profile/achim-post-0,
155,b2733e48-368b-43f4-9f10-a2107e58828d,1962-03-28,Lehrer (Sekundarstufe II/I),Landesliste Brandenburg,Harald,male,153,Petzold,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/242036/Hochformat__2x3/177/265/d700b024c462554f39c01a9ae50a59a/eo/petzold_harald_gross.jpg,https://www.abgeordnetenwatch.de/profile/harald-petzold/archive/215422,
156,c0b47b07-a59a-4b39-8fb5-6ac52bb8ee92,1955-04-29,Berufsschullehrer,Landesliste Rheinland-Pfalz,Detlev,male,154,Pilger,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241432/Hochformat__2x3/177/265/374a0ac72bbd2ce4b0be32df2a457b3a/Go/pilger_detlev_gross.jpg,https://www.abgeordnetenwatch.de/profile/detlev-pilger-0,
157,b2733e48-368b-43f4-9f10-a2107e58828d,1947-07-23,Diplom Sozialpädagoge/Sozialarbeiter,Landesliste Brandenburg,Martin,male,155,Patzelt,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241436/Hochformat__2x3/177/265/eca16103e0055b087d2f104c9b9b6f11/Ot/patzelt_martin_gross.jpg,https://www.abgeordnetenwatch.de/profile/martin-patzelt/archive/214575,
158,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1963-06-08,Gewerkschaftssekretär,Landesliste Niedersachsen,Markus,male,156,Paschke,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241462/Hochformat__2x3/177/265/d331b8606b675428940388d900109e0f/ds/paschke_markus_gross.jpg,https://www.abgeordnetenwatch.de/profile/markus-paschke/archive/216644,
159,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1957-12-01,Hauswirtschaftsleiterin (Hwl),Landesliste Niedersachsen,Ingrid,female,157,Pahlmann,false,CDU,http://www.bundestag.de/blueprint/servlet/image/241458/Hochformat__2x3/177/265/a585280527d2a3f898895551a73c8a62/aG/pahlmann_ingrid_gross.jpg,https://www.abgeordnetenwatch.de/profile/ingrid-pahlmann/archive/214540,
160,b374691b-ddd5-4c4c-a478-dc15126ccab5,1961-01-01,Hausfrau,Landesliste Nordrhein-Westfalen,Sylvia,female,158,Pantel,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241452/Hochformat__2x3/177/265/89c1142c3488eaadd3bc6ffab50eca01/Tp/pantel_sylvia_gross.jpg,https://www.abgeordnetenwatch.de/profile/sylvia-pantel/archive/214653,
161,2b78e287-b0bd-4432-bf1a-66c44d3a685c,1967-05-31,Studium der Anglistik,Landesliste Hamburg,Aydan,female,159,Özoguz,true,SPD,http://www.bundestag.de/blueprint/servlet/image/241418/Hochformat__2x3/177/265/923b43a7f99cd16f028740bb7b2d2ab0/Ne/oezoguz_aydan_gross.jpg,https://www.abgeordnetenwatch.de/profile/aydan-ozoguz-0,
162,b374691b-ddd5-4c4c-a478-dc15126ccab5,1979-06-16,Jurist,Landesliste Nordrhein-Westfalen,Tim,male,160,Ostermann,false,CDU,http://www.bundestag.de/blueprint/servlet/image/241414/Hochformat__2x3/177/265/bdc458384d0635ae1fce9af96b0a0aa6/Ix/ostermann_tim_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-tim-ostermann/archive/214701,
163,f38edddc-7008-4dcd-8365-66a3edc0627d,1965-12-21,Diplom-Sozialpädagoge (FH),Landesliste Baden-Württemberg,Cem,male,161,Özdemir,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241428/Hochformat__2x3/177/265/af83ebfa985a1f4e44fb0fcfe3c2997f/ht/oezdemir_cem_gross.jpg,https://www.abgeordnetenwatch.de/profile/cem-ozdemir-0,
164,b374691b-ddd5-4c4c-a478-dc15126ccab5,1975-09-16,Jurist,Landesliste Nordrhein-Westfalen,Wilfried,male,162,Oellers,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241858/Hochformat__2x3/177/265/77c9898c303ed76d1d0c0617d948d211/Nn/oellers_wilfried_gross.jpg,https://www.abgeordnetenwatch.de/profile/wilfried-oellers/archive/214620,
165,,1980-07-05,"Dipl.-Volkswirt (Uni), Risikomanagement",,Florian,male,163,Oßner,true,CSU,http://www.bundestag.de/blueprint/servlet/image/241416/Hochformat__2x3/177/265/1108463faef18f3be7500852ad94307c/Hd/ossner_florian_gross.jpg,https://www.abgeordnetenwatch.de/profile/florian-osner/archive/214940,
166,b374691b-ddd5-4c4c-a478-dc15126ccab5,1969-03-19,Politikwissenschaftler,Landesliste Nordrhein-Westfalen,Alexander S.,male,164,Neu,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/242066/Hochformat__2x3/177/265/c37ee11948cb57bf8364021ee602c400/IO/neu_alexander_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-alexander-s-neu-0,
167,c0b47b07-a59a-4b39-8fb5-6ac52bb8ee92,1967-04-26,"Dipl-Kfm.,  Master of International Public Policy",Landesliste Rheinland-Pfalz,Andreas,male,165,Nick,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241408/Hochformat__2x3/177/265/ac793c147cb1e30cee9c9c7a23e12cd7/oY/nick_andreas_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-andreas-nick-0,
168,b2733e48-368b-43f4-9f10-a2107e58828d,1957-10-19,"Maschinen- und Anlagenmonteur, Kulturwissenschaftler",Landesliste Brandenburg,Thomas,male,166,Nord,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241402/Hochformat__2x3/177/265/67793132bda635542442f6d073327b46/bY/nord_thomas_gross.jpg,https://www.abgeordnetenwatch.de/profile/thomas-nord/archive/215429,
169,b374691b-ddd5-4c4c-a478-dc15126ccab5,1980-04-09,Journalistin,Landesliste Nordrhein-Westfalen,Michelle,female,167,Müntefering,true,SPD,http://www.bundestag.de/blueprint/servlet/image/241872/Hochformat__2x3/177/265/26a2d7f263a4fd771178c77d4c5da194/wT/muentefering_michelle_gross.jpg,https://www.abgeordnetenwatch.de/profile/michelle-muntefering/archive/216828,
170,b374691b-ddd5-4c4c-a478-dc15126ccab5,1984-08-22,Diplom-Jurist,Landesliste Nordrhein-Westfalen,Niema,male,168,Movassat,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241368/Hochformat__2x3/177/265/f367a1b69a2265dbe05bf359ba80575a/tB/movassat_niema_gross.jpg,https://www.abgeordnetenwatch.de/profile/niema-movassat/archive/215494,
171,25619983-d98f-47f3-bf8b-82c1c2aabc07,1957-09-15,Rechtsanwalt,Landesliste Mecklenburg-Vorpommern,Dietrich,male,169,Monstadt,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241394/Hochformat__2x3/177/265/198fea4e002e3035f962099de883e2a/FF/monstadt_dietrich_gross.jpg,https://www.abgeordnetenwatch.de/profile/dietrich-monstadt-0,
172,b374691b-ddd5-4c4c-a478-dc15126ccab5,1976-11-17,Polizeibeamtin,Landesliste Nordrhein-Westfalen,Irene,female,170,Mihalic,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241360/Hochformat__2x3/177/265/d0ace5681cfc443c1373435f96856855/qH/mihalic_irene_gross.jpg,https://www.abgeordnetenwatch.de/profile/irene-mihalic/archive/215148,
173,b374691b-ddd5-4c4c-a478-dc15126ccab5,1958-02-11,selbständig,Landesliste Nordrhein-Westfalen,Gisela,female,171,Manderla,false,CDU,http://www.bundestag.de/blueprint/servlet/image/242016/Hochformat__2x3/177/265/f6bd0c8108849d6eedfc16e110d29e7a/To/manderla_gisela_gross.jpg,https://www.abgeordnetenwatch.de/profile/gisela-manderla/archive/214632,
174,,1969-09-28,Industriekaufmann,,Andreas,male,172,Mattfeldt,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241348/Hochformat__2x3/177/265/9149c712b2ca1af3c28945cfb5399b78/Qr/mattfeldt_andreas_gross.jpg,https://www.abgeordnetenwatch.de/profile/andreas-mattfeldt-0,
175,8c02b35b-57eb-4d22-9ea8-daa6bae7c698,1958-04-09,Diplom-Geologin,Landesliste Schleswig-Holstein,Birgit,female,173,Malecha-Nissen,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241334/Hochformat__2x3/177/265/bcc655b06e8de96f1a8cad91242e0b03/Gx/malecha-nissen_birgit_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-birgit-malecha-nissen-0,
176,f38edddc-7008-4dcd-8365-66a3edc0627d,1962-06-13,"Ministerialdirigentin, Juristin",Landesliste Baden-Württemberg,Karin,female,174,Maag,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241390/Hochformat__2x3/177/265/d1bf864313711d9c9c95724d8155eebc/oA/maag_karin_gross.jpg,https://www.abgeordnetenwatch.de/profile/karin-maag/archive/214841,
177,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1964-04-28,Polizeibeamtin,Landesliste Niedersachsen,Kirsten,female,175,Lühmann,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241304/Hochformat__2x3/177/265/70d8503292db765f2bb302cc24d34112/fc/luehmann_kirsten_gross.jpg,https://www.abgeordnetenwatch.de/profile/kirsten-luhmann/archive/216673,
178,b374691b-ddd5-4c4c-a478-dc15126ccab5,1962-02-04,Generalsekretärin des Cusanuswerks,Landesliste Nordrhein-Westfalen,Claudia,female,176,Lücking-Michel,false,CDU,http://www.bundestag.de/blueprint/servlet/image/241898/Hochformat__2x3/177/265/e86d08899d48e4bbf137e3cd78ebe8e1/NF/luecking-michel_claudia_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-claudia-lucking-michel-0,
179,,1977-08-10,Diplom-Volkswirt,,Carsten,male,177,Linnemann,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241274/Hochformat__2x3/177/265/e0bb172958fd0c7e90ef5b266f69d7f4/FL/linnemann_carsten_gross.jpg,https://www.abgeordnetenwatch.de/profile/carsten-linnemann-0,
180,de61bc0b-64ea-49a5-bf04-e4d4c8d06dc9,1965-02-01,Jurist,Landesliste Sachsen-Anhalt,Burkhard,male,178,Lischka,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241306/Hochformat__2x3/177/265/23fa501531eb18b456eb8b035db060b4/en/lischka_burkhard_gross.jpg,https://www.abgeordnetenwatch.de/profile/burkhard-lischka-0,
181,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1958-11-13,Kulturwissenschaftlerin (M.A.),Landesliste Niedersachsen,Hiltrud,female,179,Lotze,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241308/Hochformat__2x3/177/265/40ae0fd6c20807c1883cf89873d843d0/uy/lotze_hiltrud_gross.jpg,https://www.abgeordnetenwatch.de/profile/hiltrud-lotze/archive/216663,
182,353fc716-0dfd-41e5-a1ed-43ce20d85aae,1981-04-23,Kreisrat; Bankkaufmann; Diplom-Betriebswirt (FH),Landesliste Bayern,Andreas,male,180,Lenz,true,CSU,http://www.bundestag.de/blueprint/servlet/image/241972/Hochformat__2x3/177/265/6655ab8cbf7857ea9610fae415322e6d/Zb/lenz_andreas_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-andreas-lenz-0,
183,c0b47b07-a59a-4b39-8fb5-6ac52bb8ee92,1960-06-30,Unternehmensberaterin,Landesliste Rheinland-Pfalz,Antje,female,181,Lezius,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241296/Hochformat__2x3/177/265/25d30df5d4f19b560dd8afc20d526e81/Cx/lezius_antje_gross.jpg,https://www.abgeordnetenwatch.de/profile/antje-lezius-0,
184,71f8196b-d4ce-4624-879a-47e92523adef,1967-05-09,"Werkzeugmacher, Staatlich geprüfter Techniker für Maschinenbau",Landesliste Thüringen,Ralph,male,182,Lenkert,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241300/Hochformat__2x3/177/265/e24d7878511e1b8b45dc70d2eff123ce/PC/lenkert_ralph_gross.jpg,https://www.abgeordnetenwatch.de/profile/ralph-lenkert/archive/215580,
185,de61bc0b-64ea-49a5-bf04-e4d4c8d06dc9,1968-01-19,Diplom-Agraringenieur,Landesliste Sachsen-Anhalt,Steffi,female,183,Lemke,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/242028/Hochformat__2x3/177/265/bd4211bbfa8442b0e0e9242bda6e6d44/SL/lemke_steffi_gross.jpg,https://www.abgeordnetenwatch.de/profile/steffi-lemke/archive/215081,
186,71f8196b-d4ce-4624-879a-47e92523adef,1965-04-01,Betriebswirt (VWA),Landesliste Thüringen,Steffen-Claudio,male,184,Lemme,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241298/Hochformat__2x3/177/265/f72376ed0010f4bc6f24322b03fdafd7/nx/lemme_steffen_gross.jpg,https://www.abgeordnetenwatch.de/profile/steffen-claudio-lemme/archive/216903,
187,99a00e64-de99-4e61-ab6b-67df71d8b34e,1972-12-11,Diplom-Soziologin,Landesliste Sachsen,Caren,female,185,Lay,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241324/Hochformat__2x3/177/265/1488584860d519dccd24014d729f5ff4/ye/lay_caren_gross.jpg,https://www.abgeordnetenwatch.de/profile/caren-lay-0,
188,,1954-07-13,Technischer Angestellter,,Günter,male,186,Lach,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241270/Hochformat__2x3/177/265/9a36e11a0bb70b67933fb97fa99d587d/Cx/lach_guenter_gross.jpg,https://www.abgeordnetenwatch.de/profile/gunter-lach/archive/214552,
189,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1962-05-21,Techniker,Landesliste Niedersachsen,Uwe,male,187,Lagosky,false,CDU,http://www.bundestag.de/blueprint/servlet/image/242012/Hochformat__2x3/177/265/33a6056f7f850c392472e82ffa2faf2d/eb/lagosky_uwe_gross.jpg,https://www.abgeordnetenwatch.de/profile/uwe-lagosky/archive/214548,
190,,1969-06-06,Rechtsanwalt,,Ulrich,male,188,Lange,true,CSU,http://www.bundestag.de/blueprint/servlet/image/241326/Hochformat__2x3/177/265/d7470cac7bdae90d5c50805dbaa54293/Tg/lange_ulrich_gross.jpg,https://www.abgeordnetenwatch.de/profile/ulrich-lange/archive/214990,
191,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1967-09-27,"Diplom-Sporttherapeut, Physiotherapeut",Landesliste Niedersachsen,Roy,male,189,Kühne,false,CDU,http://www.bundestag.de/blueprint/servlet/image/242070/Hochformat__2x3/177/265/fdf3a3a6b4e63f6063344123134d371b/LU/kuehne_roy_gross.jpg,https://www.abgeordnetenwatch.de/profile/roy-kuhne/archive/214554,
192,b374691b-ddd5-4c4c-a478-dc15126ccab5,1969-07-26,Wissenschaftlicher Mitarbeiter,Landesliste Nordrhein-Westfalen,Oliver,male,190,Krischer,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241258/Hochformat__2x3/177/265/ce3008170ab666deefe606188426f695/Kc/krischer_oliver_gross.jpg,https://www.abgeordnetenwatch.de/profile/oliver-krischer/archive/215110,
193,2b78e287-b0bd-4432-bf1a-66c44d3a685c,1961-06-10,Geschäftsführer,Landesliste Hamburg,Rüdiger,male,191,Kruse,false,CDU,http://www.bundestag.de/blueprint/servlet/image/241180/Hochformat__2x3/177/265/f553511ac145b33876bde4a2883ae7d6/jM/kruse_ruediger_gross.jpg,https://www.abgeordnetenwatch.de/profile/rudiger-kruse/archive/214495,
194,c6197a70-52a4-46d4-9686-255cddb2caac,1967-12-19,Personalberaterin,Landesliste Hessen,Birgit,female,192,Kömpel,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241194/Hochformat__2x3/177/265/ae0881ead4e14637dc95de076fc33cd8/Pl/koempel_birgit_gross.jpg,https://www.abgeordnetenwatch.de/profile/birgit-kompel-0,
195,c6197a70-52a4-46d4-9686-255cddb2caac,1977-12-05,"Studium des Politikwissenschaften (Hauptfach), Öffentliches Recht, (Nebenfach) und Bürgerliches Recht (Nebenfach)",Landesliste Hessen,Markus,male,193,Koob,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241184/Hochformat__2x3/177/265/99a01dc6265f147548a2d0d26780dd4f/ul/koob_markus_gross.jpg,https://www.abgeordnetenwatch.de/profile/markus-koob/archive/214776,
196,99a00e64-de99-4e61-ab6b-67df71d8b34e,1979-06-11,Wirtschafts- und Unternehmensberater,Landesliste Sachsen,Carsten,male,194,Körber,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241200/Hochformat__2x3/177/265/98733098b268fa70b3e5a57e42ac9b4d/dS/koerber_carsten_gross.jpg,https://www.abgeordnetenwatch.de/profile/carsten-korber-0,
197,b374691b-ddd5-4c4c-a478-dc15126ccab5,1958-01-06,Soziologin,Landesliste Nordrhein-Westfalen,Maria,female,195,Klein-Schmeink,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241216/Hochformat__2x3/177/265/cf0c0f7fb8591410c15e8dae889e813b/fB/klein_schmeink_maria_gross.jpg,https://www.abgeordnetenwatch.de/profile/maria-klein-schmeink-0,
198,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1978-02-23,"Studium der Politischen Wissenschaft, der Soziologie und der Geschichte (M.A.).",Landesliste Niedersachsen,Lars,male,196,Klingbeil,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241226/Hochformat__2x3/177/265/199232add99d2fa6a8fd8eb8f8518cca/On/klingbeil_lars_gross.jpg,https://www.abgeordnetenwatch.de/profile/lars-klingbeil/archive/216659,
199,b374691b-ddd5-4c4c-a478-dc15126ccab5,1959-09-21,Jurist,Landesliste Nordrhein-Westfalen,Georg,male,197,Kippels,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241238/Hochformat__2x3/177/265/74b216c185a471b30cb025122e82c7a/sa/kippels_georg_gross.jpg,https://www.abgeordnetenwatch.de/profile/dr-georg-kippels-0,
200,1d334009-d2fd-4912-a7ff-6c2029205fbf,1975-10-08,Diplom-Volkswirtin,Landesliste Berlin,Cansel,female,198,Kiziltepe,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241176/Hochformat__2x3/177/265/fc7d1afdad09318cc05048477d21f040/BS/kiziltepe_cansel_gross.jpg,https://www.abgeordnetenwatch.de/profile/cansel-kiziltepe-0,
201,b374691b-ddd5-4c4c-a478-dc15126ccab5,1952-02-01,Geschäftsführer,Landesliste Nordrhein-Westfalen,Arno,male,199,Klare,true,SPD,http://www.bundestag.de/blueprint/servlet/image/241248/Hochformat__2x3/177/265/f6a0de373309da8e1f889c355d7571d8/tr/klare_arno_gross.jpg,https://www.abgeordnetenwatch.de/profile/arno-klare-0,
202,,1963-09-11,"Diplom-Kaufmann, Oberst a.D.",,Roderich,male,200,Kiesewetter,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241150/Hochformat__2x3/177/265/3a9f3ea2debcb89cd66895b2a384abd/gC/kiesewetter_roderich_gross.jpg,https://www.abgeordnetenwatch.de/profile/roderich-kiesewetter/archive/214861,
203,a1d9719d-00bb-4b14-a813-41d3e6a939c7,1969-11-30,Juristin,Landesliste Niedersachsen,Katja,female,201,Keul,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241188/Hochformat__2x3/177/265/318ad2d3c01de3a89f2a0586bd149142/pp/keul_katja_gross.jpg,https://www.abgeordnetenwatch.de/profile/katja-keul/archive/215046,
204,de61bc0b-64ea-49a5-bf04-e4d4c8d06dc9,1960-03-22,Vorsitzende der Geschäftsführung der Agentur für Arbeit Stendal,Landesliste Sachsen-Anhalt,Marina,female,202,Kermer,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241252/Hochformat__2x3/177/265/46d6237beea70e3301a204d089f16117/sm/kermer_marina_gross.jpg,https://www.abgeordnetenwatch.de/profile/marina-kermer/archive/216707,
205,b374691b-ddd5-4c4c-a478-dc15126ccab5,1971-04-29,Leitende Angestellte im Familienbetrieb,Landesliste Nordrhein-Westfalen,Anja,female,203,Karliczek,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241224/Hochformat__2x3/177/265/7b1f0a1874a607c797cf48dcdafbfdad/CM/karliczek_anja_gross.jpg,https://www.abgeordnetenwatch.de/profile/anja-karliczek-0,
206,25619983-d98f-47f3-bf8b-82c1c2aabc07,1958-01-07,Diplomökon. des Gaststätten- und Hotelwesens,Landesliste Mecklenburg-Vorpommern,Kerstin,female,204,Kassner,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241190/Hochformat__2x3/177/265/2cc2c6bb9b08324c96d5bfda52aceb88/mD/kassner_kerstin_gross.jpg,https://www.abgeordnetenwatch.de/profile/kerstin-kassner/archive/215371,
207,f38edddc-7008-4dcd-8365-66a3edc0627d,1960-07-08,Gewerkschaftssekretärin,Landesliste Baden-Württemberg,Gabriele,female,205,Katzmarek,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241202/Hochformat__2x3/177/265/1b99df5f03f7c2fa7447c075ef518fdc/vL/katzmarek_gabriele_gross.jpg,https://www.abgeordnetenwatch.de/profile/gabriele-katzmarek/archive/217024,
208,f38edddc-7008-4dcd-8365-66a3edc0627d,1969-08-21,"Rechtsanwalt, Bundestagsabgeordneter",Landesliste Baden-Württemberg,Stefan,male,206,Kaufmann,true,CDU,http://www.bundestag.de/blueprint/servlet/image/241156/Hochformat__2x3/177/265/8fa484eb90b8caa2f30623d450ed88ae/Wj/kaufmann_stefan_gross.jpg,https://www.abgeordnetenwatch.de/profile/stefan-kaufmann/archive/214839,
209,353fc716-0dfd-41e5-a1ed-43ce20d85aae,1953-10-09,Volkswirt,Landesliste Bayern,Uwe,male,207,Kekeritz,false,DIE GRÜNEN,http://www.bundestag.de/blueprint/servlet/image/241170/Hochformat__2x3/177/265/d6b390c6628b8c5e89fed58e0f95fabb/FU/kekeritz_uwe_gross.jpg,https://www.abgeordnetenwatch.de/profile/uwe-kekeritz/archive/215289,
210,b374691b-ddd5-4c4c-a478-dc15126ccab5,1984-02-14,Diplom-Kaufmann,Landesliste Nordrhein-Westfalen,Steffen,male,208,Kanitz,false,CDU,http://www.bundestag.de/blueprint/servlet/image/241192/Hochformat__2x3/177/265/e65bca37c403c7e80fe962efe619aca/IX/kanitz_steffen_gross.jpg,https://www.abgeordnetenwatch.de/profile/steffen-kanitz/archive/214717,
211,b374691b-ddd5-4c4c-a478-dc15126ccab5,1954-12-24,Journalist,Landesliste Nordrhein-Westfalen,Ralf,male,209,Kapschack,true,SPD,http://www.bundestag.de/blueprint/servlet/image/241164/Hochformat__2x3/177/265/6498f72c9e7734806d054b1c95b8dff1/Xk/kapschack_ralf_gross.jpg,https://www.abgeordnetenwatch.de/profile/ralf-kapschack/archive/216824,
212,99a00e64-de99-4e61-ab6b-67df71d8b34e,1980-05-07,Politikwissenschaftlerin,Landesliste Sachsen,Susanna,female,210,Karawanskij,false,DIE LINKE,http://www.bundestag.de/blueprint/servlet/image/241264/Hochformat__2x3/177/265/3c4a402dd7002a2ee133c53f5634c3e6/Fe/karawanskij_susanna_gross.jpg,https://www.abgeordnetenwatch.de/profile/susanna-karawanskij/archive/213308,
213,99a00e64-de99-4e61-ab6b-67df71d8b34e,1962-06-19,Funkmechaniker,Landesliste Sachsen,Thomas,male,211,Jurk,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241158/Hochformat__2x3/177/265/cbba0d4306bb2c58f897024b4ba23bb5/PR/jurk_thomas_gross.jpg,https://www.abgeordnetenwatch.de/profile/thomas-jurk/archive/216854,
214,25619983-d98f-47f3-bf8b-82c1c2aabc07,1967-05-05,Diplomsportlehrer,Landesliste Mecklenburg-Vorpommern,Frank,male,212,Junge,false,SPD,http://www.bundestag.de/blueprint/servlet/image/241868/Hochformat__2x3/177/265/5e59dac7cd3945f9ba7f5cfcc54dab1c/co/junge_frank_gross.jpg,https://www.abgeordnetenwatch.de/profile/frank-junge/archive/216623,
215,c0b47b07-a59a-4b39-8fb5-6ac52bb8ee92,1962-03-23,Oberstudienrat,Landesliste Rheinland-Pfalz,Xaver,male,213,Jung,false,CDU,http://www.bundestag.de/blueprint/servlet/image/242082/Hochformat__2x3/177/265/aa27265fae968ac341f589766c885764/ch/jung_xaver_gross.jpg,https://www.abgeordnetenwatch.de/profile/xaver-jung/archive/214833,
